trip_duration_days,miles_traveled,total_receipts_amount,miles_per_day,receipts_per_day,log_receipts,sqrt_miles,is_5day,is_long_trip,is_sweet_spot,is_receipts_over_800,is_receipts_under_50,is_rpd_under_20,is_efficient_miles,is_modest_short,is_modest_med,is_modest_long,is_vacation_penalty,is_miles_tier1,is_miles_tier2,is_cents_49,is_cents_99,days_x_miles,days_x_receipts,miles_x_receipts,miles_sq,receipts_sq,expected_output
14,467.0,2176.26,33.35714047448997,155.44713175377632,7.685822484512124,21.61018278497431,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6538.0,30467.640000000003,1016313.4200000002,218089.0,4736107.587600001,1809.83
3,224.0,358.77,74.66664177778607,119.58996013667995,5.885464938384792,14.966629547095765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,672.0,1076.31,80364.48,50176.0,128715.91289999998,406.36
3,712.0,512.23,237.33325422224857,170.74327641890787,6.2407240877749635,26.68332812825267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136.0,1536.69,364707.76,506944.0,262379.5729,751.16
12,218.0,901.03,18.166665152777906,75.08582707618108,6.804647778933044,14.7648230602334,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2616.0,10812.36,196424.54,47524.0,811855.0608999999,1371.86
6,373.0,587.38,62.16665630555728,97.89665035055828,6.377372997666928,19.313207915827967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2238.0,3524.2799999999997,219092.74,139129.0,345015.2644,956.61
8,562.0,2479.33,70.2499912187511,309.91621126047363,7.816146894822859,23.706539182259394,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4496.0,19834.64,1393383.46,315844.0,6147077.2489,1478.31
5,132.0,2387.03,26.399994720001054,477.4059045188191,7.778224037247652,11.489125293076057,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,660.0,11935.150000000001,315087.96,17424.0,5697912.220900001,1454.05
3,98.0,871.46,32.66665577778141,290.48656983781007,6.77131680775345,9.899494936611665,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,294.0,2614.38,85403.08,9604.0,759442.5316000001,866.05
14,545.0,1206.76,38.92856864795939,86.19713670020452,7.09652268325948,23.345235059857504,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7630.0,16894.64,657684.2,297025.0,1456269.6976,1977.89
1,869.0,1498.88,868.999131000869,1498.878501121499,7.313140383890131,29.478805945967352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,869.0,1498.88,1302526.7200000002,755161.0,2246641.2544000004,1398.94
2,875.0,393.25,437.4997812501093,196.62490168754914,5.976985225843148,29.58039891549808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.0,786.5,344093.75,765625.0,154645.5625,640.56
8,888.0,2296.07,110.99998612500174,287.0087141239108,7.739389676756757,29.79932885150268,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7104.0,18368.56,2038910.1600000001,788544.0,5271937.4449000005,1718.71
1,716.0,1396.41,715.9992840007161,1396.4086035913965,7.242375802239875,26.758176320519304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,716.0,1396.41,999829.56,512656.0,1949960.8881000003,1376.59
8,1025.0,1031.33,128.12498398437702,128.91623388547077,6.939573662368656,32.01562118716424,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8200.0,8250.64,1057113.25,1050625.0,1063641.5688999998,2214.64
9,1064.0,2016.76,118.22220908642122,224.0844195461756,7.609743264207564,32.61901286060018,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9576.0,18150.84,2145832.64,1132096.0,4067320.8976,1810.94
4,463.0,1963.41,115.74997106250723,490.85237728690566,7.582947224765042,21.517434791350013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1852.0,7853.64,909058.8300000001,214369.0,3854978.8281000005,1607.34
1,678.0,1478.57,677.999322000678,1478.5685214314785,7.29950678400254,26.038433132583073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,678.0,1478.57,1002470.46,459684.0,2186169.2449,1370.31
1,436.0,1358.14,435.999564000436,1358.1386418613583,7.214607425769474,20.8806130178211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,436.0,1358.14,592149.04,190096.0,1844544.2596000002,1154.03
5,586.0,2135.36,117.19997656000469,427.0719145856171,7.666858725204771,24.20743687382041,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2930.0,10676.800000000001,1251320.96,343396.0,4559762.329600001,1661.61
1,797.0,126.8,796.999203000797,126.79987320012681,4.850466541943434,28.231188426986208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797.0,126.8,101059.59999999999,635209.0,16078.24,543.18
14,481.0,939.99,34.3571404030614,67.14213806127586,6.846932512536352,21.93171219946131,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,6734.0,13159.86,452135.19,231361.0,883581.2001,877.17
7,172.0,1486.86,24.57142506122499,212.40854108449412,7.305094124945164,13.114877048604,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1204.0,10408.019999999999,255739.91999999998,29584.0,2210752.6596,1557.94
10,1192.0,23.47,119.1999880800012,2.3469997653000236,3.19744787745458,34.52535300326414,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,11920.0,234.7,27976.239999999998,1420864.0,550.8408999999999,1157.87
7,981.0,658.85,140.14283712245182,94.12141512551213,6.4920125364628385,31.32091952673165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6867.0,4611.95,646331.85,962361.0,434083.3225,1351.69
10,692.0,1671.71,69.1999930800007,167.1709832829017,7.422200344658435,26.30589287593181,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6920.0,16717.1,1156823.32,478864.0,2794614.3241000003,1701.23
13,710.0,2223.86,54.61538041420151,171.06614068721996,7.707449271272395,26.645825188948457,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9230.0,28910.18,1578940.6,504100.0,4945553.2996000005,1979.83
12,380.0,1526.79,31.666664027778,127.23248939729255,7.331577525726498,19.493588689617926,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4560.0,18321.48,580180.2,144400.0,2331087.7040999997,1787.41
3,133.0,1728.5,44.33331855556048,576.1664746111751,7.4555876283772236,11.532562594670797,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,399.0,5185.5,229890.5,17689.0,2987712.25,1373.4
4,730.0,799.25,182.4999543750114,199.81245004688748,6.684924178849973,27.018512172212592,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2920.0,3197.0,583452.5,532900.0,638800.5625,1250.66
12,1070.0,1055.51,89.16665923611174,87.95915933673673,6.96272630222665,32.71085446759225,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,12840.0,12666.119999999999,1129395.7,1144900.0,1114101.3601,2030.76
8,1185.0,554.98,148.12498148437732,69.3724913284386,6.3207323223805805,34.42382895611701,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9480.0,4439.84,657651.3,1404225.0,308002.8004,1545.67
11,456.0,2223.72,41.45454168595076,202.15634525851405,7.7073863439848544,21.354156504062622,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5016.0,24460.92,1014016.32,207936.0,4944930.638399999,1600.1
12,85.0,1056.43,7.083332743055605,88.03582599701451,6.963596714876095,9.219544457292887,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1020.0,12677.16,89796.55,7225.0,1116044.3449000001,1466.31
2,543.0,103.37,271.49986425006784,51.68497415751292,4.647942277831961,23.302360395462088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1086.0,206.74,56129.91,294849.0,10685.3569,544.12
6,367.0,1947.68,61.16665647222392,324.61327923112015,7.574907499264997,19.157244060668017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2202.0,11686.08,714798.56,134689.0,3793457.3824000005,1606.76
1,481.0,1792.17,480.99951900048103,1792.1682078317924,7.491740282272947,21.93171219946131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,481.0,1792.17,862033.77,231361.0,3211873.3089,1215.84
5,233.0,1862.04,46.59999068000186,372.40792551841486,7.529964841117204,15.264337522473747,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1165.0,9310.2,433855.32,54289.0,3467192.9616,1562.23
1,45.0,1070.22,44.999955000045006,1070.2189297810703,6.976553464852407,6.708203932499369,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,45.0,1070.22,48159.9,2025.0,1145370.8484,922.69
5,152.0,2444.81,30.399993920001215,488.9619022076195,7.8021316353886645,12.328828005937952,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,760.0,12224.05,371611.12,23104.0,5977095.9361,1523.75
7,344.0,1242.05,49.14285012244998,177.43568893775873,7.125323315963161,18.547236990991408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2408.0,8694.35,427265.2,118336.0,1542688.2025,1514.4
5,320.0,1584.55,63.99998720000256,316.90993661801264,7.3686866292742845,17.88854381999832,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1600.0,7922.75,507056.0,102400.0,2510798.7024999997,1584.73
9,989.0,378.12,109.8888766790137,42.01332866518571,5.937852777659333,31.448370387032774,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8901.0,3403.08,373960.68,978121.0,142974.73440000002,1193.72
10,57.0,936.89,5.699999430000058,93.68899063110094,6.843632671340555,7.54983443527075,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,570.0,9368.9,53402.729999999996,3249.0,877762.8720999999,1237.07
12,342.0,2253.61,28.4999976250002,187.80081768326522,7.7207322879771585,18.49324200890693,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4104.0,27043.32,770734.62,116964.0,5078758.0321,1659.5
2,983.0,2109.93,491.49975425012286,1054.9644725177636,7.6548838876585465,31.352830813181765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1966.0,4219.86,2074061.19,966289.0,4451804.6049,1519.98
10,886.0,1990.03,88.5999911400009,199.002980099702,7.596407371755801,29.765752132274432,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8860.0,19900.3,1763166.58,784996.0,3960219.4009,1749.93
10,5.0,836.86,0.499999950000005,83.68599163140084,6.730851022086124,2.23606797749979,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,50.0,8368.6,4184.3,25.0,700334.6596,1116.56
3,80.0,517.54,26.66665777778074,172.51327582890804,6.251017170306356,8.94427190999916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,240.0,1552.62,41403.2,6400.0,267847.6516,457.49
8,482.0,1411.49,60.249992468750946,176.43622794547153,7.253109383349518,21.95449840010015,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3856.0,11291.92,680338.18,232324.0,1992304.0201,631.81
4,11.0,312.01,2.749999312500172,78.00248049937987,5.7462351389115875,3.3166247903554,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,44.0,1248.04,3432.1099999999997,121.0,97350.2401,426.22
12,1075.0,2328.11,89.58332586805618,194.00915049923748,7.753241499340073,32.78719262151,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,12900.0,27937.32,2502718.25,1155625.0,5420096.172100001,1798.38
13,632.0,268.91,48.61538087573994,20.685383024201307,5.598088570097137,25.13961017995307,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8216.0,3495.8300000000004,169951.12000000002,399424.0,72312.58810000001,1396.28
8,323.0,46.48,40.374994953125636,5.8099992737500905,3.860308569741467,17.97220075561143,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2584.0,371.84,15013.039999999999,104329.0,2160.3903999999998,703.45
11,527.0,1550.32,47.909086553719405,140.938169005621,7.346861460399994,22.956480566497994,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5797.0,17053.52,817018.64,277729.0,2403492.1023999997,1806.06
5,948.0,898.6,189.59996208000757,179.7199640560072,6.8019502200851605,30.789608636681304,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4740.0,4493.0,851872.8,898704.0,807481.9600000001,1499.68
5,504.0,1502.63,100.79997984000403,300.52593989481204,7.315637463605906,22.44994432064365,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2520.0,7513.150000000001,757325.52,254016.0,2257896.9169000005,1628.66
10,793.0,1422.29,79.2999920700008,142.22898577710143,7.260726372126232,28.160255680657446,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7930.0,14222.9,1127875.97,628849.0,2022908.8440999999,2007.62
13,32.0,232.43,2.461538272189364,17.879229393905433,5.452882246296949,5.656854249492381,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,416.0,3021.59,7437.76,1024.0,54023.704900000004,805.12
9,768.0,1815.6,85.33332385185291,201.73331091852103,7.504721901068113,27.712812921102035,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6912.0,16340.4,1394380.7999999998,589824.0,3296403.36,1666.18
9,994.0,1742.62,110.44443217284088,193.6244229306197,7.4637186908192135,31.52776554086889,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8946.0,15683.579999999998,1732164.2799999998,988036.0,3036724.4643999995,1849.58
1,1105.0,1432.3,1104.998895001105,1432.2985677014324,7.26773475692917,33.24154027718932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1105.0,1432.3,1582691.5,1221025.0,2051483.2899999998,1387.17
12,178.0,507.59,14.833332097222327,42.29916314173641,6.231642190977971,13.341664064126334,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2136.0,6091.08,90351.01999999999,31684.0,257647.60809999998,907.19
10,472.0,431.95,47.19999528000047,43.19499568050043,6.0706222478938106,21.72556098240043,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4720.0,4319.5,203880.4,222784.0,186580.8025,924.65
5,716.0,1111.23,143.19997136000572,222.2459555508089,7.014122287955589,26.758176320519304,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3580.0,5556.15,795640.68,512656.0,1234832.1129,1492.08
3,771.0,725.67,256.99991433336186,241.88991937002686,6.588472454260467,27.76688675382964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2313.0,2177.0099999999998,559491.57,594441.0,526596.9489,1166.93
13,1054.0,1131.25,81.07691684023717,87.01922407544431,7.031962082436324,32.46536616149585,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,13702.0,14706.25,1192337.5,1110916.0,1279726.5625,2162.03
10,872.0,2191.27,87.19999128000087,219.1269780873022,7.692692815664948,29.5296461204668,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8720.0,21912.7,1910787.44,760384.0,4801664.2129,1776.62
12,1077.0,32.55,89.74999252083396,2.7124997739583523,3.5130368634176907,32.817678162843876,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,12924.0,390.59999999999997,35056.35,1159929.0,1059.5024999999998,1387.43
12,211.0,749.56,17.58333186805568,62.46332812805599,6.620819594580148,14.52583904633395,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2532.0,8994.72,158157.15999999997,44521.0,561840.1935999999,1285.23
4,199.0,1310.01,49.74998756250311,327.50241812439543,7.1785531114996735,14.106735979665885,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,796.0,5240.04,260691.99,39601.0,1716126.2001,1400.57
2,1029.0,1702.6,514.4997427501286,851.2995743502128,7.440498938049059,32.07802986469088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2058.0,3405.2,1751975.4,1058841.0,2898846.76,1577.55
10,643.0,2263.77,64.29999357000065,226.37697736230228,7.725228487507203,25.357444666211933,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6430.0,22637.7,1455604.11,413449.0,5124654.6129,1685.92
10,797.0,1706.73,79.6999920300008,170.67298293270173,7.4429202822273215,28.231188426986208,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7970.0,17067.3,1360263.81,635209.0,2912927.2929000002,1724.42
12,657.0,322.5,54.74999543750038,26.874997760416854,5.7791991139409555,25.632011235952593,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7884.0,3870.0,211882.5,431649.0,104006.25,1113.16
8,177.0,486.06,22.124997234375346,60.75749240531346,6.188387318779109,13.30413469565007,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1416.0,3888.48,86032.62,31329.0,236254.3236,751.58
2,222.0,456.24,110.99994450002774,228.11988594005703,6.125208417157578,14.89966442575134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,444.0,912.48,101285.28,49284.0,208154.9376,437.4
3,555.0,2342.76,184.99993833335387,780.9197396934202,7.759511756376286,23.558437978779494,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1665.0,7028.280000000001,1300231.8,308025.0,5488524.417600001,1458.63
2,785.0,1964.63,392.4998037500981,982.3145088427456,7.583568083605761,28.0178514522438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1570.0,3929.26,1542234.55,616225.0,3859771.0369000006,1522.76
5,104.0,281.67,20.799995840000832,56.333988733202254,5.644280139507093,10.198039027185569,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,520.0,1408.3500000000001,29293.68,10816.0,79337.98890000001,464.68
1,673.0,2026.16,672.999327000673,2026.1579738420264,7.614391077722638,25.942243542145693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,673.0,2026.16,1363605.6800000002,452929.0,4105324.3456,1372.83
10,877.0,1711.12,87.69999123000089,171.11198288880172,7.4454876477031995,29.614185789921695,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8770.0,17111.199999999997,1500652.24,769129.0,2927931.6543999994,1897.37
1,250.0,1300.17,249.99975000025003,1300.1686998313003,7.171019138692464,15.811388300841896,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,250.0,1300.17,325042.5,62500.0,1690442.0289000003,1145.33
1,467.0,296.49,466.999533000467,296.4897035102965,5.695380610975362,21.61018278497431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,467.0,296.49,138460.83000000002,218089.0,87906.32010000001,221.23
10,1026.0,828.82,102.59998974000104,82.88199171180084,6.721208809801614,32.03123475609393,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,10260.0,8288.2,850369.3200000001,1052676.0,686942.5924000001,1865.67
11,1106.0,2250.54,100.54544540495951,204.59452685504303,7.719369705517636,33.25657829663178,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,12166.0,24755.94,2489097.2399999998,1223236.0,5064930.2916,2050.62
12,452.0,816.56,37.66666352777804,68.04666099611158,6.706324294573577,21.2602916254693,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5424.0,9798.72,369085.12,204304.0,666770.2335999999,1243.1
14,865.0,2497.16,61.785709872449296,178.3685586879601,7.823309739875323,29.410882339705484,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,12110.0,34960.24,2160043.4,748225.0,6235808.065599999,1885.87
8,107.0,2450.89,13.37499832812521,306.36121170484853,7.804614434712119,10.344080432788601,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,856.0,19607.12,262245.23,11449.0,6006861.792099999,1468.19
8,80.0,1092.18,9.999998750000158,136.52248293468966,6.996846158972545,8.94427190999916,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,640.0,8737.44,87374.40000000001,6400.0,1192857.1524000003,1365.73
8,945.0,766.98,118.12498523437685,95.87248801593901,6.643763691141915,30.740852297878796,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7560.0,6135.84,724796.1,893025.0,588258.3204000001,1625.53
13,1140.0,1607.8,87.69230094674609,123.67691356331434,7.3832438384584425,33.76388603226827,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,14820.0,20901.399999999998,1832892.0,1299600.0,2585020.84,2214.64
2,636.0,1438.19,317.99984100007947,719.0946404526798,7.27183573430757,25.219040425836983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1272.0,2876.38,914688.8400000001,404496.0,2068390.4761,1435.96
14,865.0,1422.11,61.785709872449296,101.57927845862297,7.260599896578003,29.410882339705484,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,12110.0,19909.539999999997,1230125.15,748225.0,2022396.8520999998,1921.18
12,482.0,1710.47,40.16666331944472,142.53915478840378,7.445107929332829,21.95449840010015,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5784.0,20525.64,824446.54,232324.0,2925707.6209,1746.74
2,68.0,756.61,33.9999830000085,378.3048108475946,6.630168741362368,8.246211251235321,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,136.0,1513.22,51449.48,4624.0,572458.6921,648.53
14,512.0,526.84,36.57142595918386,37.63142588346958,6.268793207480272,22.627416997969522,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7168.0,7375.76,269742.08,262144.0,277560.38560000004,1306.64
14,1001.0,1647.24,71.49999489285752,117.6599915957149,7.4074633309342035,31.63858403911275,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,14014.0,23061.36,1648887.24,1002001.0,2713399.6176,2080.0
1,547.0,573.6,546.9994530005471,573.5994264005736,6.353674146545189,23.388031127053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.0,573.6,313759.2,299209.0,329016.96,616.27
10,5.0,1338.9,0.499999950000005,133.88998661100135,7.200350263294562,2.23606797749979,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,50.0,13389.0,6694.5,25.0,1792653.2100000002,1610.25
3,1158.0,1107.4,385.9998713333762,369.13321028892994,7.010672812988823,34.02939905434711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3474.0,3322.2000000000003,1282369.2000000002,1340964.0,1226334.7600000002,1361.3
1,993.0,1143.58,992.9990070009931,1143.5788564211437,7.042793036469204,31.51190251317746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,993.0,1143.58,1135574.94,986049.0,1307775.2163999998,1328.85
6,378.0,837.63,62.999989500001746,139.60497673250387,6.7317696080056875,19.44222209522358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2268.0,5025.78,316624.14,142884.0,701624.0169,1215.96
11,1156.0,2231.86,105.09089953719096,202.89634519124138,7.711038553949922,34.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,12716.0,24550.460000000003,2580030.16,1336336.0,4981199.0596,1988.56
5,1050.0,882.86,209.9999580000084,176.57196468560707,6.784298679054902,32.4037034920393,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5250.0,4414.3,927003.0,1102500.0,779441.7796,1430.04
8,836.0,735.52,104.49998693750165,91.93998850750144,6.601936390999019,28.91366458960192,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6688.0,5884.16,614894.72,698896.0,540989.6704,1606.63
11,654.0,1516.42,59.45454004958727,137.8563511039681,7.32476680325734,25.573423705088842,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7194.0,16680.620000000003,991738.68,427716.0,2299529.6164,1870.43
8,633.0,1308.36,79.12499010937624,163.54497955687756,7.177293747197629,25.15949125081825,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5064.0,10466.88,828191.8799999999,400689.0,1711805.8895999996,1639.12
12,713.0,1642.01,59.416661715278195,136.8341552638204,7.404285204446013,26.70205984563738,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8556.0,19704.12,1170753.13,508369.0,2696196.8401,1873.19
5,96.0,1105.47,19.19999616000077,221.09395578120885,7.008930046606608,9.797958971132712,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,480.0,5527.35,106125.12,9216.0,1222063.9209,1312.16
7,1054.0,576.47,150.57140706122755,82.35284537816494,6.358656492994654,32.46536616149585,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7378.0,4035.29,607599.38,1110916.0,332317.6609,1344.18
12,495.0,1948.13,41.249996562500286,162.34415313798726,7.575138398155398,22.24859546128699,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5940.0,23377.56,964324.3500000001,245025.0,3795210.4969000006,1831.92
1,1068.0,2011.28,1067.9989320010682,2011.2779887220115,7.607023686547018,32.68026927673638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1068.0,2011.28,2148047.04,1140624.0,4045247.2383999997,1421.45
7,1000.0,1620.46,142.8571224489825,231.49425264367818,7.391082256926294,31.622776601683793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7000.0,11343.220000000001,1620460.0,1000000.0,2625890.6116,1971.23
13,855.0,1798.75,65.76922571005956,138.36537397189431,7.495403045349413,29.24038303442689,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11115.0,23383.75,1537931.25,731025.0,3235501.5625,1951.77
8,544.0,1279.51,67.99999150000107,159.93873000765876,7.15501371505852,23.323807579381203,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4352.0,10236.08,696053.44,295936.0,1637145.8401,1483.77
11,816.0,544.99,74.18181143801715,49.544540950496284,6.302600660558868,28.5657137141714,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,8976.0,5994.89,444711.84,665856.0,297014.1001,1077.12
5,1080.0,2383.82,215.99995680000865,476.7639046472191,7.776878928776196,32.863353450309965,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5400.0,11919.1,2574525.6,1166400.0,5682597.792400001,1664.76
8,1124.0,1908.69,140.4999824375022,238.58622017672252,7.554696204203089,33.52610922848042,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8992.0,15269.52,2145367.56,1263376.0,3643097.5161,1833.27
3,29.0,1632.85,9.666663444445518,544.283151905616,7.398694471940532,5.385164807134504,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,87.0,4898.549999999999,47352.649999999994,841.0,2666199.1224999996,1269.1
6,470.0,2235.72,78.33332027777995,372.61993789667696,7.712765786020782,21.6794833886788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2820.0,13414.32,1050788.4,220900.0,4998443.918399999,1628.6
7,287.0,2293.5,40.99999414285798,327.6428103367414,7.738270233834888,16.941074346097416,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2009.0,16054.5,658234.5,82369.0,5260142.25,1558.09
4,72.0,1367.29,17.999995500001123,341.82241454439634,7.221317064020244,8.48528137423857,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,288.0,5469.16,98444.88,5184.0,1869481.9441,1302.97
6,344.0,233.31,57.33332377777937,38.88499351916774,5.456645024927341,18.547236990991408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2064.0,1399.8600000000001,80258.64,118336.0,54433.5561,800.18
8,801.0,1241.21,100.12498748437658,155.1512306060962,7.1246473303262565,28.30194339616981,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6408.0,9929.68,994209.2100000001,641601.0,1540602.2641,1780.65
5,629.0,484.34,125.79997484000504,96.86798062640386,6.184849676257916,25.079872407968907,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3145.0,2421.7,304649.86,395641.0,234585.23559999999,1029.87
11,327.0,961.08,29.727270024793636,87.3709011480999,6.869097607291258,18.083141320025124,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3597.0,10571.880000000001,314273.16000000003,106929.0,923674.7664000001,1356.46
14,94.0,105.94,6.714285234693913,7.567142316632692,4.672267929520586,9.695359714832659,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1316.0,1483.1599999999999,9958.36,8836.0,11223.283599999999,1180.63
4,1113.0,2103.82,278.2499304375174,525.9548685112829,7.651985231771398,33.36165463522455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4452.0,8415.28,2341551.66,1238769.0,4426058.5924,1695.08
14,267.0,2090.21,19.07142720918377,149.30070362137832,7.645498124801906,16.34013463836819,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3738.0,29262.940000000002,558086.0700000001,71289.0,4368977.8441,1968.4
